,iteration,z,x,f(x),sum,epsilon,converged,gradient
7983,7983,[-3.16140845787696e-6 -7.95807864051312e-16],[4.94912522853570 8.99999999999998],2.00969957215744e-5,<built-in function sum>,0.0001,False,[-0.00158040945775132 -3.97903932025656e-13]
7984,7984,[-3.16081909869691e-6 -7.95807864051312e-16],[4.94912838935480 8.99999999999998],2.00920017297503e-5,<built-in function sum>,0.0001,False,[-0.00158011486975843 -3.97903932025656e-13]
7985,7985,[-3.16022992263138e-6 -7.95807864051312e-16],[4.94913154958472 8.99999999999998],2.00870095993383e-5,<built-in function sum>,0.0001,False,[-0.00157982037328293 -3.97903932025656e-13]
7986,7986,[-3.15964092960083e-6 -7.95807864051312e-16],[4.94913470922565 8.99999999999998],2.00820193294122e-5,<built-in function sum>,0.0001,False,[-0.00157952596828513 -3.97903932025656e-13]
7987,7987,[-3.15905211952559e-6 -7.95807864051312e-16],[4.94913786827777 8.99999999999998],2.00770309190474e-5,<built-in function sum>,0.0001,False,[-0.00157923165472517 -3.97903932025656e-13]
7988,7988,[-3.15846349232609e-6 -7.95807864051312e-16],[4.94914102674127 8.99999999999998],2.00720443673200e-5,<built-in function sum>,0.0001,False,[-0.00157893743256329 -3.97903932025656e-13]
7989,7989,[-3.15787504792280e-6 -7.95807864051312e-16],[4.94914418461631 8.99999999999998],2.00670596733078e-5,<built-in function sum>,0.0001,False,[-0.00157864330175975 -3.97903932025656e-13]
7990,7990,[-3.15728678623630e-6 -7.95807864051312e-16],[4.94914734190310 8.99999999999998],2.00620768360876e-5,<built-in function sum>,0.0001,False,[-0.00157834926227490 -3.97903932025656e-13]
7991,7991,[-3.15669870718718e-6 -7.95807864051312e-16],[4.94915049860181 8.99999999999998],2.00570958547369e-5,<built-in function sum>,0.0001,False,[-0.00157805531406903 -3.97903932025656e-13]
7992,7992,[-3.15611081069602e-6 -7.95807864051312e-16],[4.94915365471262 8.99999999999998],2.00521167283333e-5,<built-in function sum>,0.0001,False,[-0.00157776145710243 -3.97903932025656e-13]
7993,7993,[-3.15552309668345e-6 -7.95807864051312e-16],[4.94915681023571 8.99999999999998],2.00471394559566e-5,<built-in function sum>,0.0001,False,[-0.00157746769133544 -3.97903932025656e-13]
7994,7994,[-3.15493556507017e-6 -7.95807864051312e-16],[4.94915996517128 8.99999999999998],2.00421640366867e-5,<built-in function sum>,0.0001,False,[-0.00157717401672844 -3.97903932025656e-13]
7995,7995,[-3.15434821577697e-6 -7.95807864051312e-16],[4.94916311951949 8.99999999999998],2.00371904696042e-5,<built-in function sum>,0.0001,False,[-0.00157688043324189 -3.97903932025656e-13]
7996,7996,[-3.15376104872470e-6 -7.95807864051312e-16],[4.94916627328054 8.99999999999998],2.00322187537887e-5,<built-in function sum>,0.0001,False,[-0.00157658694083621 -3.97903932025656e-13]
7997,7997,[-3.15317406383414e-6 -7.95807864051312e-16],[4.94916942645461 8.99999999999998],2.00272488883215e-5,<built-in function sum>,0.0001,False,[-0.00157629353947179 -3.97903932025656e-13]
7998,7998,[-3.15258726102617e-6 -7.95807864051312e-16],[4.94917257904187 8.99999999999998],2.00222808722846e-5,<built-in function sum>,0.0001,False,[-0.00157600022910910 -3.97903932025656e-13]
7999,7999,[-3.15200064022170e-6 -7.95807864051312e-16],[4.94917573104251 8.99999999999998],2.00173147047616e-5,<built-in function sum>,0.0001,False,[-0.00157570700970862 -3.97903932025656e-13]
8000,8000,[-3.15141420134178e-6 -7.95807864051312e-16],[4.94917888245671 8.99999999999998],2.00123503848338e-5,<built-in function sum>,0.0001,False,[-0.00157541388123093 -3.97903932025656e-13]
8001,8001,[-3.15082794430737e-6 -7.95807864051312e-16],[4.94918203328465 8.99999999999998],2.00073879115859e-5,<built-in function sum>,0.0001,False,[-0.00157512084363648 -3.97903932025656e-13]
8002,8002,[-3.15024186903956e-6 -7.95807864051312e-16],[4.94918518352652 8.99999999999998],2.00024272841015e-5,<built-in function sum>,0.0001,False,[-0.00157482789688587 -3.97903932025656e-13]
8003,8003,[-3.14965597545944e-6 -7.95807864051312e-16],[4.94918833318250 8.99999999999998],1.99974685014661e-5,<built-in function sum>,0.0001,False,[-0.00157453504093966 -3.97903932025656e-13]
8004,8004,[-3.14907026348819e-6 -7.95807864051312e-16],[4.94919148225276 8.99999999999998],1.99925115627641e-5,<built-in function sum>,0.0001,False,[-0.00157424227575848 -3.97903932025656e-13]
8005,8005,[-3.14848473304700e-6 -7.95807864051312e-16],[4.94919463073750 8.99999999999998],1.99875564670806e-5,<built-in function sum>,0.0001,False,[-0.00157394960130290 -3.97903932025656e-13]
8006,8006,[-3.14789938405703e-6 -7.95807864051312e-16],[4.94919777863688 8.99999999999998],1.99826032135037e-5,<built-in function sum>,0.0001,False,[-0.00157365701753353 -3.97903932025656e-13]
8007,8007,[-3.14731421643963e-6 -7.95807864051312e-16],[4.94920092595110 8.99999999999998],1.99776518011194e-5,<built-in function sum>,0.0001,False,[-0.00157336452441112 -3.97903932025656e-13]
8008,8008,[-3.14672923011612e-6 -7.95807864051312e-16],[4.94920407268033 8.99999999999998],1.99727022290151e-5,<built-in function sum>,0.0001,False,[-0.00157307212189630 -3.97903932025656e-13]
8009,8009,[-3.14614442500785e-6 -7.95807864051312e-16],[4.94920721882475 8.99999999999998],1.99677544962792e-5,<built-in function sum>,0.0001,False,[-0.00157277980994979 -3.97903932025656e-13]
8010,8010,[-3.14555980103623e-6 -7.95807864051312e-16],[4.94921036438455 8.99999999999998],1.99628086020002e-5,<built-in function sum>,0.0001,False,[-0.00157248758853231 -3.97903932025656e-13]
8011,8011,[-3.14497535812272e-6 -7.95807864051312e-16],[4.94921350935991 8.99999999999998],1.99578645452670e-5,<built-in function sum>,0.0001,False,[-0.00157219545760460 -3.97903932025656e-13]
8012,8012,[-3.14439109618880e-6 -7.95807864051312e-16],[4.94921665375101 8.99999999999998],1.99529223251706e-5,<built-in function sum>,0.0001,False,[-0.00157190341712744 -3.97903932025656e-13]
8013,8013,[-3.14380701515607e-6 -7.95807864051312e-16],[4.94921979755802 8.99999999999998],1.99479819408008e-5,<built-in function sum>,0.0001,False,[-0.00157161146706167 -3.97903932025656e-13]
8014,8014,[-3.14322311494613e-6 -7.95807864051312e-16],[4.94922294078114 8.99999999999998],1.99430433912479e-5,<built-in function sum>,0.0001,False,[-0.00157131960736809 -3.97903932025656e-13]
8015,8015,[-3.14263939548057e-6 -7.95807864051312e-16],[4.94922608342053 8.99999999999998],1.99381066756028e-5,<built-in function sum>,0.0001,False,[-0.00157102783800750 -3.97903932025656e-13]
8016,8016,[-3.14205585668100e-6 -7.95807864051312e-16],[4.94922922547639 8.99999999999998],1.99331717929593e-5,<built-in function sum>,0.0001,False,[-0.00157073615894072 -3.97903932025656e-13]
8017,8017,[-3.14147249846924e-6 -7.95807864051312e-16],[4.94923236694889 8.99999999999998],1.99282387424093e-5,<built-in function sum>,0.0001,False,[-0.00157044457012874 -3.97903932025656e-13]
8018,8018,[-3.14088932076703e-6 -7.95807864051312e-16],[4.94923550783821 8.99999999999998],1.99233075230447e-5,<built-in function sum>,0.0001,False,[-0.00157015307153241 -3.97903932025656e-13]
8019,8019,[-3.14030632349611e-6 -7.95807864051312e-16],[4.94923864814453 8.99999999999998],1.99183781339609e-5,<built-in function sum>,0.0001,False,[-0.00156986166311259 -3.97903932025656e-13]
8020,8020,[-3.13972350657839e-6 -7.95807864051312e-16],[4.94924178786804 8.99999999999998],1.99134505742508e-5,<built-in function sum>,0.0001,False,[-0.00156957034483033 -3.97903932025656e-13]
8021,8021,[-3.13914086993572e-6 -7.95807864051312e-16],[4.94924492700891 8.99999999999998],1.99085248430107e-5,<built-in function sum>,0.0001,False,[-0.00156927911664652 -3.97903932025656e-13]
8022,8022,[-3.13855841349008e-6 -7.95807864051312e-16],[4.94924806556732 8.99999999999998],1.99036009393357e-5,<built-in function sum>,0.0001,False,[-0.00156898797852222 -3.97903932025656e-13]
8023,8023,[-3.13797613716348e-6 -7.95807864051312e-16],[4.94925120354346 8.99999999999998],1.98986788623201e-5,<built-in function sum>,0.0001,False,[-0.00156869693041844 -3.97903932025656e-13]
8024,8024,[-3.13739404087785e-6 -7.95807864051312e-16],[4.94925434093750 8.99999999999998],1.98937586110629e-5,<built-in function sum>,0.0001,False,[-0.00156840597229611 -3.97903932025656e-13]
8025,8025,[-3.13681212455536e-6 -7.95807864051312e-16],[4.94925747774962 8.99999999999998],1.98888401846592e-5,<built-in function sum>,0.0001,False,[-0.00156811510411643 -3.97903932025656e-13]
8026,8026,[-3.13623038811804e-6 -7.95807864051312e-16],[4.94926061398001 8.99999999999998],1.98839235822073e-5,<built-in function sum>,0.0001,False,[-0.00156782432584036 -3.97903932025656e-13]
8027,8027,[-3.13564883148807e-6 -7.95807864051312e-16],[4.94926374962884 8.99999999999998],1.98790088028061e-5,<built-in function sum>,0.0001,False,[-0.00156753363742905 -3.97903932025656e-13]
8028,8028,[-3.13506745458768e-6 -7.95807864051312e-16],[4.94926688469630 8.99999999999998],1.98740958455534e-5,<built-in function sum>,0.0001,False,[-0.00156724303884364 -3.97903932025656e-13]
8029,8029,[-3.13448625733907e-6 -7.95807864051312e-16],[4.94927001918255 8.99999999999998],1.98691847095489e-5,<built-in function sum>,0.0001,False,[-0.00156695253004523 -3.97903932025656e-13]
8030,8030,[-3.13390523966454e-6 -7.95807864051312e-16],[4.94927315308779 8.99999999999998],1.98642753938927e-5,<built-in function sum>,0.0001,False,[-0.00156666211099501 -3.97903932025656e-13]
8031,8031,[-3.13332440148644e-6 -7.95807864051312e-16],[4.94927628641220 8.99999999999998],1.98593678976839e-5,<built-in function sum>,0.0001,False,[-0.00156637178165417 -3.97903932025656e-13]
8032,8032,[-3.13274374272707e-6 -7.95807864051312e-16],[4.94927941915594 8.99999999999998],1.98544622200250e-5,<built-in function sum>,0.0001,False,[-0.00156608154198385 -3.97903932025656e-13]
8033,8033,[-3.13216326330888e-6 -7.95807864051312e-16],[4.94928255131920 8.99999999999998],1.98495583600174e-5,<built-in function sum>,0.0001,False,[-0.00156579139194535 -3.97903932025656e-13]
8034,8034,[-3.13158296315436e-6 -7.95807864051312e-16],[4.94928568290216 8.99999999999998],1.98446563167628e-5,<built-in function sum>,0.0001,False,[-0.00156550133149992 -3.97903932025656e-13]
8035,8035,[-3.13100284218600e-6 -7.95807864051312e-16],[4.94928881390501 8.99999999999998],1.98397560893637e-5,<built-in function sum>,0.0001,False,[-0.00156521136060882 -3.97903932025656e-13]
8036,8036,[-3.13042290032632e-6 -7.95807864051312e-16],[4.94929194432791 8.99999999999998],1.98348576769226e-5,<built-in function sum>,0.0001,False,[-0.00156492147923332 -3.97903932025656e-13]
8037,8037,[-3.12984313749787e-6 -7.95807864051312e-16],[4.94929507417104 8.99999999999998],1.98299610785442e-5,<built-in function sum>,0.0001,False,[-0.00156463168733471 -3.97903932025656e-13]
8038,8038,[-3.12926355362330e-6 -7.95807864051312e-16],[4.94929820343460 8.99999999999998],1.98250662933319e-5,<built-in function sum>,0.0001,False,[-0.00156434198487436 -3.97903932025656e-13]
8039,8039,[-3.12868414862524e-6 -7.95807864051312e-16],[4.94930133211875 8.99999999999998],1.98201733203927e-5,<built-in function sum>,0.0001,False,[-0.00156405237181360 -3.97903932025656e-13]
8040,8040,[-3.12810492242653e-6 -7.95807864051312e-16],[4.94930446022367 8.99999999999998],1.98152821588295e-5,<built-in function sum>,0.0001,False,[-0.00156376284811391 -3.97903932025656e-13]
8041,8041,[-3.12752587494982e-6 -7.95807864051312e-16],[4.94930758774954 8.99999999999998],1.98103928077501e-5,<built-in function sum>,0.0001,False,[-0.00156347341373656 -3.97903932025656e-13]
8042,8042,[-3.12694700611797e-6 -7.95807864051312e-16],[4.94931071469655 8.99999999999998],1.98055052662596e-5,<built-in function sum>,0.0001,False,[-0.00156318406864306 -3.97903932025656e-13]
8043,8043,[-3.12636831585379e-6 -7.95807864051312e-16],[4.94931384106487 8.99999999999998],1.98006195334653e-5,<built-in function sum>,0.0001,False,[-0.00156289481279480 -3.97903932025656e-13]
8044,8044,[-3.12578980408013e-6 -7.95807864051312e-16],[4.94931696685467 8.99999999999998],1.97957356084761e-5,<built-in function sum>,0.0001,False,[-0.00156260564615324 -3.97903932025656e-13]
8045,8045,[-3.12521147072001e-6 -7.95807864051312e-16],[4.94932009206614 8.99999999999998],1.97908534903985e-5,<built-in function sum>,0.0001,False,[-0.00156231656867994 -3.97903932025656e-13]
8046,8046,[-3.12463331569633e-6 -7.95807864051312e-16],[4.94932321669946 8.99999999999998],1.97859731783424e-5,<built-in function sum>,0.0001,False,[-0.00156202758033632 -3.97903932025656e-13]
8047,8047,[-3.12405533893214e-6 -7.95807864051312e-16],[4.94932634075480 8.99999999999998],1.97810946714167e-5,<built-in function sum>,0.0001,False,[-0.00156173868108398 -3.97903932025656e-13]
8048,8048,[-3.12347754035050e-6 -7.95807864051312e-16],[4.94932946423234 8.99999999999998],1.97762179687305e-5,<built-in function sum>,0.0001,False,[-0.00156144987088443 -3.97903932025656e-13]
8049,8049,[-3.12289991987447e-6 -7.95807864051312e-16],[4.94933258713226 8.99999999999998],1.97713430693950e-5,<built-in function sum>,0.0001,False,[-0.00156116114969922 -3.97903932025656e-13]
8050,8050,[-3.12232247742721e-6 -7.95807864051312e-16],[4.94933570945473 8.99999999999998],1.97664699725217e-5,<built-in function sum>,0.0001,False,[-0.00156087251748998 -3.97903932025656e-13]
8051,8051,[-3.12174521293197e-6 -7.95807864051312e-16],[4.94933883119995 8.99999999999998],1.97615986772212e-5,<built-in function sum>,0.0001,False,[-0.00156058397421836 -3.97903932025656e-13]
8052,8052,[-3.12116812631193e-6 -7.95807864051312e-16],[4.94934195236807 8.99999999999998],1.97567291826044e-5,<built-in function sum>,0.0001,False,[-0.00156029551984595 -3.97903932025656e-13]
8053,8053,[-3.12059121749031e-6 -7.95807864051312e-16],[4.94934507295929 8.99999999999998],1.97518614877855e-5,<built-in function sum>,0.0001,False,[-0.00156000715433434 -3.97903932025656e-13]
8054,8054,[-3.12001448639046e-6 -7.95807864051312e-16],[4.94934819297378 8.99999999999998],1.97469955918765e-5,<built-in function sum>,0.0001,False,[-0.00155971887764531 -3.97903932025656e-13]
8055,8055,[-3.11943793293571e-6 -7.95807864051312e-16],[4.94935131241171 8.99999999999998],1.97421314939922e-5,<built-in function sum>,0.0001,False,[-0.00155943068974048 -3.97903932025656e-13]
8056,8056,[-3.11886155704950e-6 -7.95807864051312e-16],[4.94935443127327 8.99999999999998],1.97372691932454e-5,<built-in function sum>,0.0001,False,[-0.00155914259058165 -3.97903932025656e-13]
8057,8057,[-3.11828535865523e-6 -7.95807864051312e-16],[4.94935754955863 8.99999999999998],1.97324086887520e-5,<built-in function sum>,0.0001,False,[-0.00155885458013048 -3.97903932025656e-13]
8058,8058,[-3.11770933767641e-6 -7.95807864051312e-16],[4.94936066726796 8.99999999999998],1.97275499796269e-5,<built-in function sum>,0.0001,False,[-0.00155856665834880 -3.97903932025656e-13]
8059,8059,[-3.11713349403657e-6 -7.95807864051312e-16],[4.94936378440146 8.99999999999998],1.97226930649855e-5,<built-in function sum>,0.0001,False,[-0.00155827882519837 -3.97903932025656e-13]
8060,8060,[-3.11655782765925e-6 -7.95807864051312e-16],[4.94936690095929 8.99999999999998],1.97178379439450e-5,<built-in function sum>,0.0001,False,[-0.00155799108064097 -3.97903932025656e-13]
8061,8061,[-3.11598233846809e-6 -7.95807864051312e-16],[4.94937001694162 8.99999999999998],1.97129846156215e-5,<built-in function sum>,0.0001,False,[-0.00155770342463847 -3.97903932025656e-13]
8062,8062,[-3.11540702638672e-6 -7.95807864051312e-16],[4.94937313234865 8.99999999999998],1.97081330791331e-5,<built-in function sum>,0.0001,False,[-0.00155741585715268 -3.97903932025656e-13]
8063,8063,[-3.11483189133886e-6 -7.95807864051312e-16],[4.94937624718054 8.99999999999998],1.97032833335981e-5,<built-in function sum>,0.0001,False,[-0.00155712837814550 -3.97903932025656e-13]
8064,8064,[-3.11425693324827e-6 -7.95807864051312e-16],[4.94937936143748 8.99999999999998],1.96984353781342e-5,<built-in function sum>,0.0001,False,[-0.00155684098757884 -3.97903932025656e-13]
8065,8065,[-3.11368215203870e-6 -7.95807864051312e-16],[4.94938247511963 8.99999999999998],1.96935892118605e-5,<built-in function sum>,0.0001,False,[-0.00155655368541456 -3.97903932025656e-13]
8066,8066,[-3.11310754763395e-6 -7.95807864051312e-16],[4.94938558822717 8.99999999999998],1.96887448338968e-5,<built-in function sum>,0.0001,False,[-0.00155626647161460 -3.97903932025656e-13]
8067,8067,[-3.11253311995789e-6 -7.95807864051312e-16],[4.94938870076030 8.99999999999998],1.96839022433633e-5,<built-in function sum>,0.0001,False,[-0.00155597934614091 -3.97903932025656e-13]
8068,8068,[-3.11195886893442e-6 -7.95807864051312e-16],[4.94939181271916 8.99999999999998],1.96790614393804e-5,<built-in function sum>,0.0001,False,[-0.00155569230895547 -3.97903932025656e-13]
8069,8069,[-3.11138479448748e-6 -7.95807864051312e-16],[4.94939492410396 8.99999999999998],1.96742224210705e-5,<built-in function sum>,0.0001,False,[-0.00155540536002027 -3.97903932025656e-13]
8070,8070,[-3.11081089654112e-6 -7.95807864051312e-16],[4.94939803491486 8.99999999999998],1.96693851875537e-5,<built-in function sum>,0.0001,False,[-0.00155511849929738 -3.97903932025656e-13]
8071,8071,[-3.11023717501929e-6 -7.95807864051312e-16],[4.94940114515203 8.99999999999998],1.96645497379531e-5,<built-in function sum>,0.0001,False,[-0.00155483172674874 -3.97903932025656e-13]
8072,8072,[-3.10966362984610e-6 -7.95807864051312e-16],[4.94940425481566 8.99999999999998],1.96597160713924e-5,<built-in function sum>,0.0001,False,[-0.00155454504233645 -3.97903932025656e-13]
8073,8073,[-3.10909026094570e-6 -7.95807864051312e-16],[4.94940736390592 8.99999999999998],1.96548841869942e-5,<built-in function sum>,0.0001,False,[-0.00155425844602265 -3.97903932025656e-13]
8074,8074,[-3.10851706824224e-6 -7.95807864051312e-16],[4.94941047242299 8.99999999999998],1.96500540838817e-5,<built-in function sum>,0.0001,False,[-0.00155397193776939 -3.97903932025656e-13]
8075,8075,[-3.10794405165985e-6 -7.95807864051312e-16],[4.94941358036704 8.99999999999998],1.96452257611810e-5,<built-in function sum>,0.0001,False,[-0.00155368551753873 -3.97903932025656e-13]
8076,8076,[-3.10737121112285e-6 -7.95807864051312e-16],[4.94941668773825 8.99999999999998],1.96403992180162e-5,<built-in function sum>,0.0001,False,[-0.00155339918529293 -3.97903932025656e-13]
8077,8077,[-3.10679854655551e-6 -7.95807864051312e-16],[4.94941979453680 8.99999999999998],1.96355744535129e-5,<built-in function sum>,0.0001,False,[-0.00155311294099408 -3.97903932025656e-13]
8078,8078,[-3.10622605788214e-6 -7.95807864051312e-16],[4.94942290076286 8.99999999999998],1.96307514667973e-5,<built-in function sum>,0.0001,False,[-0.00155282678460438 -3.97903932025656e-13]
8079,8079,[-3.10565374502710e-6 -7.95807864051312e-16],[4.94942600641660 8.99999999999998],1.96259302569960e-5,<built-in function sum>,0.0001,False,[-0.00155254071608604 -3.97903932025656e-13]
8080,8080,[-3.10508160791482e-6 -7.95807864051312e-16],[4.94942911149821 8.99999999999998],1.96211108232359e-5,<built-in function sum>,0.0001,False,[-0.00155225473540127 -3.97903932025656e-13]
8081,8081,[-3.10450964646972e-6 -7.95807864051312e-16],[4.94943221600786 8.99999999999998],1.96162931646444e-5,<built-in function sum>,0.0001,False,[-0.00155196884251231 -3.97903932025656e-13]
8082,8082,[-3.10393786061628e-6 -7.95807864051312e-16],[4.94943531994572 8.99999999999998],1.96114772803508e-5,<built-in function sum>,0.0001,False,[-0.00155168303738142 -3.97903932025656e-13]
8083,8083,[-3.10336625027907e-6 -7.95807864051312e-16],[4.94943842331197 8.99999999999998],1.96066631694832e-5,<built-in function sum>,0.0001,False,[-0.00155139731997093 -3.97903932025656e-13]
8084,8084,[-3.10279481538266e-6 -7.95807864051312e-16],[4.94944152610678 8.99999999999998],1.96018508311704e-5,<built-in function sum>,0.0001,False,[-0.00155111169024312 -3.97903932025656e-13]
8085,8085,[-3.10222355585162e-6 -7.95807864051312e-16],[4.94944462833034 8.99999999999998],1.95970402645428e-5,<built-in function sum>,0.0001,False,[-0.00155082614816029 -3.97903932025656e-13]
8086,8086,[-3.10165247161064e-6 -7.95807864051312e-16],[4.94944772998281 8.99999999999998],1.95922314687312e-5,<built-in function sum>,0.0001,False,[-0.00155054069368483 -3.97903932025656e-13]
8087,8087,[-3.10108156258444e-6 -7.95807864051312e-16],[4.94945083106437 8.99999999999998],1.95874244428669e-5,<built-in function sum>,0.0001,False,[-0.00155025532677912 -3.97903932025656e-13]
8088,8088,[-3.10051082869781e-6 -7.95807864051312e-16],[4.94945393157520 8.99999999999998],1.95826191860804e-5,<built-in function sum>,0.0001,False,[-0.00154997004740559 -3.97903932025656e-13]
8089,8089,[-3.09994026987549e-6 -7.95807864051312e-16],[4.94945703151547 8.99999999999998],1.95778156975036e-5,<built-in function sum>,0.0001,False,[-0.00154968485552659 -3.97903932025656e-13]
8090,8090,[-3.09936988604229e-6 -7.95807864051312e-16],[4.94946013088536 8.99999999999998],1.95730139762691e-5,<built-in function sum>,0.0001,False,[-0.00154939975110455 -3.97903932025656e-13]
8091,8091,[-3.09879967712307e-6 -7.95807864051312e-16],[4.94946322968503 8.99999999999998],1.95682140215099e-5,<built-in function sum>,0.0001,False,[-0.00154911473410193 -3.97903932025656e-13]
8092,8092,[-3.09822964304273e-6 -7.95807864051312e-16],[4.94946632791468 8.99999999999998],1.95634158323607e-5,<built-in function sum>,0.0001,False,[-0.00154882980448120 -3.97903932025656e-13]
8093,8093,[-3.09765978372629e-6 -7.95807864051312e-16],[4.94946942557446 8.99999999999998],1.95586194079539e-5,<built-in function sum>,0.0001,False,[-0.00154854496220492 -3.97903932025656e-13]
8094,8094,[-3.09709009909867e-6 -7.95807864051312e-16],[4.94947252266456 8.99999999999998],1.95538247474251e-5,<built-in function sum>,0.0001,False,[-0.00154826020723552 -3.97903932025656e-13]
8095,8095,[-3.09652058908492e-6 -7.95807864051312e-16],[4.94947561918515 8.99999999999998],1.95490318499088e-5,<built-in function sum>,0.0001,False,[-0.00154797553953559 -3.97903932025656e-13]
8096,8096,[-3.09595125361010e-6 -7.95807864051312e-16],[4.94947871513640 8.99999999999998],1.95442407145416e-5,<built-in function sum>,0.0001,False,[-0.00154769095906764 -3.97903932025656e-13]
8097,8097,[-3.09538209259935e-6 -7.95807864051312e-16],[4.94948181051850 8.99999999999998],1.95394513404588e-5,<built-in function sum>,0.0001,False,[-0.00154740646579430 -3.97903932025656e-13]
8098,8098,[-3.09481310597780e-6 -7.95807864051312e-16],[4.94948490533160 8.99999999999998],1.95346637267976e-5,<built-in function sum>,0.0001,False,[-0.00154712205967813 -3.97903932025656e-13]
8099,8099,[-3.09424429367066e-6 -7.95807864051312e-16],[4.94948799957590 8.99999999999998],1.95298778726957e-5,<built-in function sum>,0.0001,False,[-0.00154683774068176 -3.97903932025656e-13]
8100,8100,[-3.09367565560320e-6 -7.95807864051312e-16],[4.94949109325155 8.99999999999998],1.95250937772912e-5,<built-in function sum>,0.0001,False,[-0.00154655350876787 -3.97903932025656e-13]
8101,8101,[-3.09310719170072e-6 -7.95807864051312e-16],[4.94949418635874 8.99999999999998],1.95203114397211e-5,<built-in function sum>,0.0001,False,[-0.00154626936389912 -3.97903932025656e-13]
8102,8102,[-3.09253890188848e-6 -7.95807864051312e-16],[4.94949727889764 8.99999999999998],1.95155308591242e-5,<built-in function sum>,0.0001,False,[-0.00154598530603812 -3.97903932025656e-13]
8103,8103,[-3.09197078609183e-6 -7.95807864051312e-16],[4.94950037086843 8.99999999999998],1.95107520346414e-5,<built-in function sum>,0.0001,False,[-0.00154570133514759 -3.97903932025656e-13]
8104,8104,[-3.09140284423622e-6 -7.95807864051312e-16],[4.94950346227127 8.99999999999998],1.95059749654122e-5,<built-in function sum>,0.0001,False,[-0.00154541745119030 -3.97903932025656e-13]
8105,8105,[-3.09083507624712e-6 -7.95807864051312e-16],[4.94950655310635 8.99999999999998],1.95011996505767e-5,<built-in function sum>,0.0001,False,[-0.00154513365412901 -3.97903932025656e-13]
8106,8106,[-3.09026748204999e-6 -7.95807864051312e-16],[4.94950964337383 8.99999999999998],1.94964260892756e-5,<built-in function sum>,0.0001,False,[-0.00154484994392644 -3.97903932025656e-13]
8107,8107,[-3.08970006157035e-6 -7.95807864051312e-16],[4.94951273307389 8.99999999999998],1.94916542806510e-5,<built-in function sum>,0.0001,False,[-0.00154456632054535 -3.97903932025656e-13]
8108,8108,[-3.08913281473378e-6 -7.95807864051312e-16],[4.94951582220671 8.99999999999998],1.94868842238444e-5,<built-in function sum>,0.0001,False,[-0.00154428278394861 -3.97903932025656e-13]
8109,8109,[-3.08856574146588e-6 -7.95807864051312e-16],[4.94951891077245 8.99999999999998],1.94821159179975e-5,<built-in function sum>,0.0001,False,[-0.00154399933409898 -3.97903932025656e-13]
8110,8110,[-3.08799884169222e-6 -7.95807864051312e-16],[4.94952199877129 8.99999999999998],1.94773493622551e-5,<built-in function sum>,0.0001,False,[-0.00154371597095928 -3.97903932025656e-13]
8111,8111,[-3.08743211533859e-6 -7.95807864051312e-16],[4.94952508620341 8.99999999999998],1.94725845557600e-5,<built-in function sum>,0.0001,False,[-0.00154343269449248 -3.97903932025656e-13]
8112,8112,[-3.08686556233069e-6 -7.95807864051312e-16],[4.94952817306897 8.99999999999998],1.94678214976563e-5,<built-in function sum>,0.0001,False,[-0.00154314950466140 -3.97903932025656e-13]
8113,8113,[-3.08629918259430e-6 -7.95807864051312e-16],[4.94953125936815 8.99999999999998],1.94630601870889e-5,<built-in function sum>,0.0001,False,[-0.00154286640142896 -3.97903932025656e-13]
8114,8114,[-3.08573297605525e-6 -7.95807864051312e-16],[4.94953434510113 8.99999999999998],1.94583006232030e-5,<built-in function sum>,0.0001,False,[-0.00154258338475810 -3.97903932025656e-13]
8115,8115,[-3.08516694263939e-6 -7.95807864051312e-16],[4.94953743026807 8.99999999999998],1.94535428051441e-5,<built-in function sum>,0.0001,False,[-0.00154230045461176 -3.97903932025656e-13]
8116,8116,[-3.08460108227261e-6 -7.95807864051312e-16],[4.94954051486915 8.99999999999998],1.94487867320582e-5,<built-in function sum>,0.0001,False,[-0.00154201761095291 -3.97903932025656e-13]
8117,8117,[-3.08403539488083e-6 -7.95807864051312e-16],[4.94954359890455 8.99999999999998],1.94440324030917e-5,<built-in function sum>,0.0001,False,[-0.00154173485374453 -3.97903932025656e-13]
8118,8118,[-3.08346988039000e-6 -7.95807864051312e-16],[4.94954668237443 8.99999999999998],1.94392798173927e-5,<built-in function sum>,0.0001,False,[-0.00154145218294959 -3.97903932025656e-13]
8119,8119,[-3.08290453872619e-6 -7.95807864051312e-16],[4.94954976527897 8.99999999999998],1.94345289741086e-5,<built-in function sum>,0.0001,False,[-0.00154116959853119 -3.97903932025656e-13]
8120,8120,[-3.08233936981543e-6 -7.95807864051312e-16],[4.94955284761834 8.99999999999998],1.94297798723882e-5,<built-in function sum>,0.0001,False,[-0.00154088710045234 -3.97903932025656e-13]
8121,8121,[-3.08177437358387e-6 -7.95807864051312e-16],[4.94955592939271 8.99999999999998],1.94250325113796e-5,<built-in function sum>,0.0001,False,[-0.00154060468867615 -3.97903932025656e-13]
8122,8122,[-3.08120954995760e-6 -7.95807864051312e-16],[4.94955901060226 8.99999999999998],1.94202868902326e-5,<built-in function sum>,0.0001,False,[-0.00154032236316566 -3.97903932025656e-13]
8123,8123,[-3.08064489886282e-6 -7.95807864051312e-16],[4.94956209124716 8.99999999999998],1.94155430080960e-5,<built-in function sum>,0.0001,False,[-0.00154004012388402 -3.97903932025656e-13]
